YEAR,MO,DY,HR,PS,WS10M,WD10M,WS50M
2017,4,24,10,100.66,1.78,357.74,1.88
2017,4,24,11,100.65,2.48,328.11,2.65
2017,4,24,12,100.64,3.3,318.27,3.57
2017,4,24,13,100.63,3.83,316.41,4.22
2017,4,24,14,100.61,4.12,318,4.6
2017,4,24,15,100.59,4.22,320.86,4.77
2017,4,24,16,100.59,4.21,324.45,4.83
2017,4,24,17,100.6,3.93,326.75,4.72
2017,4,24,18,100.61,3.09,326.43,4.68
2017,4,24,19,100.64,3.32,330.36,4.83
2017,4,24,20,100.7,3.32,341.18,4.7
2017,4,24,21,100.73,3.2,359.86,4.42
2017,4,24,22,100.73,3.15,22.75,4.33
2017,4,24,23,100.72,3.3,40.97,4.6
2017,4,25,0,100.7,3.33,49.09,4.74
2017,4,25,1,100.67,3.28,51.08,4.68
2017,4,25,2,100.67,3.26,50.63,4.63
2017,4,25,3,100.67,3.23,49.11,4.57
2017,4,25,4,100.7,3.22,47.95,4.52
2017,4,25,5,100.72,3.15,50.03,4.44
2017,4,25,6,100.75,3.1,54.55,4.25
2017,4,25,7,100.77,3.22,55.27,3.49
2017,4,25,8,100.76,3.03,50.12,3.38
2017,4,25,9,100.75,2.7,45.94,3
2017,4,25,10,100.73,2.19,38.92,2.47
2017,4,25,11,100.69,1.92,19.76,2.21
2017,4,25,12,100.65,1.98,0.68,2.34
2017,4,25,13,100.61,2.23,347.47,2.58
2017,4,25,14,100.57,2.45,335.72,2.86
2017,4,25,15,100.54,2.68,327.98,3.19
2017,4,25,16,100.51,2.87,327.56,3.51
2017,4,25,17,100.48,2.63,328.34,3.74
2017,4,25,18,100.46,2.52,321.67,4.04
2017,4,25,19,100.48,2.96,320.35,4.29
2017,4,25,20,100.53,3.08,326.27,4.21
2017,4,25,21,100.55,2.91,334.74,3.9
2017,4,25,22,100.55,2.61,345.63,3.42
2017,4,25,23,100.54,2.35,0.76,3.04
2017,4,26,0,100.51,2.18,21.88,2.79
2017,4,26,1,100.48,2.2,46.01,2.81
2017,4,26,2,100.46,2.33,63.26,2.99
2017,4,26,3,100.46,2.37,72.76,3.05
2017,4,26,4,100.47,2.34,77.87,3
2017,4,26,5,100.49,2.37,81.84,3.05
2017,4,26,6,100.52,2.31,84.95,3.14
2017,4,26,7,100.54,2.33,85.78,2.51
2017,4,26,8,100.54,1.8,72.27,2.01
2017,4,26,9,100.54,1.7,60.84,2.09
2017,4,26,10,100.51,1.21,64.43,1.61
2017,4,26,11,100.47,0.6,42.37,0.86
2017,4,26,12,100.42,0.75,321.81,0.63
2017,4,26,13,100.38,1.55,304.09,1.51
2017,4,26,14,100.32,2.22,302.18,2.35
2017,4,26,15,100.28,2.65,303.46,2.94
2017,4,26,16,100.26,2.85,306.09,3.36
2017,4,26,17,100.25,2.73,305.92,3.93
2017,4,26,18,100.25,2.56,305.58,4.58
2017,4,26,19,100.27,2.92,310.43,4.8
2017,4,26,20,100.31,3.09,318.9,4.65
2017,4,26,21,100.33,3.11,327.63,4.38
2017,4,26,22,100.32,2.85,337.79,3.87
2017,4,26,23,100.31,2.51,349.95,3.28
2017,4,27,0,100.3,2.19,4.09,2.79
2017,4,27,1,100.27,1.96,21.46,2.46
2017,4,27,2,100.24,1.88,40.45,2.35
2017,4,27,3,100.22,1.95,55.42,2.47
2017,4,27,4,100.21,2.06,63.92,2.62
2017,4,27,5,100.22,2.12,66.83,2.72
2017,4,27,6,100.25,2.02,66.71,2.81
2017,4,27,7,100.28,2.21,65.07,2.42
2017,4,27,8,100.29,1.95,49.55,2.29
2017,4,27,9,100.29,2.29,37.1,2.92
2017,4,27,10,100.27,2.12,36.74,2.65
2017,4,27,11,100.24,1.69,31.19,2.1
2017,4,27,12,100.18,1.3,7.94,1.54
2017,4,27,13,100.13,1.47,332.07,1.58
2017,4,27,14,100.08,2.1,313.19,2.28
2017,4,27,15,100.06,2.73,308.61,3.09
2017,4,27,16,100.07,3.21,309.07,3.89
2017,4,27,17,100.08,3.16,308.77,4.71
2017,4,27,18,100.1,2.93,309.59,5.33
2017,4,27,19,100.13,3.11,316.63,5.49
2017,4,27,20,100.18,3.02,327.92,5.13
2017,4,27,21,100.17,2.86,340.72,4.35
2017,4,27,22,100.13,2.54,357.36,3.44
2017,4,27,23,100.11,2.08,19.8,2.7
2017,4,28,0,100.08,1.71,42.59,2.19
2017,4,28,1,100.08,1.36,59.15,1.72
2017,4,28,2,100.07,1.03,69.65,1.31
2017,4,28,3,100.07,0.83,74.79,1.03
2017,4,28,4,100.08,0.79,74.6,0.97
2017,4,28,5,100.11,1.05,79.28,1.3
2017,4,28,6,100.14,1.46,86.63,1.95
2017,4,28,7,100.16,1.92,93.04,2.09
2017,4,28,8,100.15,1.41,81.74,1.53
2017,4,28,9,100.15,0.89,48.58,1.05
2017,4,28,10,100.13,0.39,12.65,0.47
2017,4,28,11,100.09,0.72,306.62,0.7
2017,4,28,12,100.05,1.17,298.79,1.19
2017,4,28,13,100,1.51,296.83,1.57
2017,4,28,14,99.93,1.86,294.84,1.99
2017,4,28,15,99.89,2.17,294.72,2.39
2017,4,28,16,99.86,2.35,296.05,2.74
2017,4,28,17,99.86,2.37,295.8,3.31
2017,4,28,18,99.87,2.52,296.09,4.06
2017,4,28,19,99.91,2.76,297.29,4.39
2017,4,28,20,99.97,2.61,300.55,4.15
2017,4,28,21,99.98,2.28,305.65,3.53
2017,4,28,22,99.96,1.82,313.26,2.71
2017,4,28,23,99.96,1.39,323.71,1.81
2017,4,29,0,99.94,0.73,346.41,0.91
2017,4,29,1,99.92,0.54,77.38,0.66
2017,4,29,2,99.89,1.13,115.86,1.42
2017,4,29,3,99.88,1.54,128.21,1.94
2017,4,29,4,99.86,1.86,132.95,2.33
2017,4,29,5,99.87,2.3,133.49,2.92
2017,4,29,6,99.88,2.44,134.22,3.48
2017,4,29,7,99.9,2.88,137.09,3.2
2017,4,29,8,99.92,2.33,144.71,2.64
2017,4,29,9,99.92,2.26,166.78,2.81
2017,4,29,10,99.89,2.53,181.24,3.1
2017,4,29,11,99.86,2.75,194.98,3.3
2017,4,29,12,99.81,3.07,203.7,3.64
2017,4,29,13,99.76,3.38,206.33,4.03
2017,4,29,14,99.7,3.6,207.68,4.31
2017,4,29,15,99.67,3.81,211.25,4.61
2017,4,29,16,99.68,4.02,217.89,5.09
2017,4,29,17,99.7,3.73,223.22,5.35
2017,4,29,18,99.7,2.82,223.88,5.08
2017,4,29,19,99.7,2.56,214.42,4.08
2017,4,29,20,99.72,2.11,186.36,3.18
2017,4,29,21,99.72,2.19,165.32,3.36
2017,4,29,22,99.72,2.07,157.8,3.17
2017,4,29,23,99.7,2,149.53,3
2017,4,30,0,99.67,2.29,137.49,3.36
2017,4,30,1,99.63,2.66,129.76,3.87
2017,4,30,2,99.61,2.81,127.89,4.1
2017,4,30,3,99.59,2.83,129.18,4.15
2017,4,30,4,99.57,2.81,131.17,4.18
2017,4,30,5,99.58,2.88,130.16,4.28
2017,4,30,6,99.6,2.77,123.96,4.54
2017,4,30,7,99.59,3.48,116.57,4.52
2017,4,30,8,99.58,3.19,116.31,4
2017,4,30,9,99.57,3.41,139.56,4.47
2017,4,30,10,99.56,3.33,150,4.3
2017,4,30,11,99.53,2.84,161.91,3.62
2017,4,30,12,99.49,2.5,178.57,3.1
2017,4,30,13,99.45,2.43,194.3,2.91
2017,4,30,14,99.4,2.4,204.64,2.8
2017,4,30,15,99.35,2.27,210.36,2.63
2017,4,30,16,99.33,2.05,216.17,2.39
2017,4,30,17,99.3,1.69,227.07,2.25
2017,4,30,18,99.31,1.73,248.29,2.56
2017,4,30,19,99.34,1.84,272.92,2.69
2017,4,30,20,99.39,1.75,299.08,2.56
2017,4,30,21,99.41,1.5,321.34,2.15
2017,4,30,22,99.4,1.01,335.81,1.41
2017,4,30,23,99.38,0.73,355.08,0.99
2017,5,1,0,99.34,0.89,14.28,1.19
2017,5,1,1,99.3,1.31,20.28,1.82
2017,5,1,2,99.27,1.96,24.52,2.62
2017,5,1,3,99.26,2.31,27.61,3.22
2017,5,1,4,99.28,2.5,27.93,3.62
2017,5,1,5,99.3,2.85,31.21,4.04
2017,5,1,6,99.33,3.26,36.92,4.56
2017,5,1,7,99.34,4.01,37.87,4.48
2017,5,1,8,99.35,3.98,35.81,4.59
2017,5,1,9,99.36,3.81,32.09,4.62
2017,5,1,10,99.37,3.46,27.32,4.41
2017,5,1,11,99.35,3.21,16.1,4.07
2017,5,1,12,99.34,3.24,4.01,4.04
2017,5,1,13,99.3,3.32,355.14,4.07
2017,5,1,14,99.27,3.39,346.8,4.13
2017,5,1,15,99.26,3.72,340.73,4.57
2017,5,1,16,99.28,4.53,339.81,5.83
2017,5,1,17,99.33,5.07,342.32,6.89
2017,5,1,18,99.38,4.59,346.32,7
2017,5,1,19,99.42,4.43,350.87,6.86
2017,5,1,20,99.48,4.69,2.39,6.87
2017,5,1,21,99.53,4.5,17.59,6.57
2017,5,1,22,99.54,4.04,31.88,6.06
2017,5,1,23,99.55,3.51,39.5,5.32
2017,5,2,0,99.55,3.14,35.47,4.67
2017,5,2,1,99.57,3.04,30.79,4.65
2017,5,2,2,99.59,3.03,31.19,4.76
2017,5,2,3,99.61,2.99,33.15,4.62
2017,5,2,4,99.63,2.96,34.36,4.52
2017,5,2,5,99.66,3.11,37.65,4.5
2017,5,2,6,99.7,3.66,41.8,4.11
2017,5,2,7,99.73,3.42,42.87,3.73
2017,5,2,8,99.76,3.17,39.5,3.53
2017,5,2,9,99.78,2.73,32.14,3.16
2017,5,2,10,99.77,2.26,23.02,2.74
2017,5,2,11,99.75,2.04,8.6,2.46
2017,5,2,12,99.7,2.14,353.91,2.49
2017,5,2,13,99.67,2.26,345.2,2.63
2017,5,2,14,99.65,2.31,340.83,2.68
2017,5,2,15,99.64,2.23,339.73,2.6
2017,5,2,16,99.65,2.04,338.16,2.41
2017,5,2,17,99.65,1.79,329.85,2.27
2017,5,2,18,99.67,1.69,319.11,2.61
2017,5,2,19,99.71,1.9,327.42,2.94
2017,5,2,20,99.78,2.14,354.33,3.48
2017,5,2,21,99.84,2.33,11.8,3.78
2017,5,2,22,99.86,2.27,23.48,3.56
2017,5,2,23,99.86,2.24,33.75,3.1
2017,5,3,0,99.85,1.97,42.11,2.65
2017,5,3,1,99.84,1.79,49.24,2.39
2017,5,3,2,99.83,1.78,56.45,2.38
2017,5,3,3,99.82,1.86,63.54,2.49
2017,5,3,4,99.83,1.95,69.39,2.61
2017,5,3,5,99.84,1.99,73.56,2.73
2017,5,3,6,99.86,2.19,76.61,2.45
2017,5,3,7,99.88,1.5,75.24,1.55
2017,5,3,8,99.89,0.82,49.64,0.99
2017,5,3,9,99.89,0.69,1.3,0.81
2017,5,3,10,99.88,0.88,319.34,0.85
2017,5,3,11,99.87,1.42,302.37,1.38
2017,5,3,12,99.85,1.9,296.14,1.92
2017,5,3,13,99.83,2.3,292.56,2.4
2017,5,3,14,99.81,2.59,291.22,2.78
2017,5,3,15,99.79,2.77,290.99,3.08
2017,5,3,16,99.78,3.01,290.36,3.53
2017,5,3,17,99.78,3.27,287.79,4.23
2017,5,3,18,99.79,2.98,286.3,5.02
2017,5,3,19,99.82,2.77,292.37,5.28
2017,5,3,20,99.87,2.39,307.02,4.65
2017,5,3,21,99.88,2.11,318.45,3.95
2017,5,3,22,99.87,2,325.5,3.31
2017,5,3,23,99.86,1.85,332.57,2.69
2017,5,4,0,99.85,1.65,335.98,2.21
2017,5,4,1,99.84,1.46,337.4,1.88
2017,5,4,2,99.84,1.26,342.69,1.58
2017,5,4,3,99.82,1.01,353.81,1.23
2017,5,4,4,99.81,0.74,14.77,0.87
2017,5,4,5,99.82,0.55,60.87,0.65
2017,5,4,6,99.85,0.75,97.2,0.8
2017,5,4,7,99.89,0.46,105.95,0.42
2017,5,4,8,99.92,0.34,356.1,0.52
2017,5,4,9,99.92,0.66,331.93,0.74
2017,5,4,10,99.9,0.84,296.09,0.74
2017,5,4,11,99.89,1.36,281.57,1.3
2017,5,4,12,99.88,1.9,279.97,1.92
2017,5,4,13,99.86,2.27,280.69,2.38
2017,5,4,14,99.85,2.71,281.47,2.95
2017,5,4,15,99.83,3.15,283.21,3.55
2017,5,4,16,99.85,3.5,286.45,4.15
2017,5,4,17,99.86,3.6,288.47,4.68
2017,5,4,18,99.88,2.93,289.5,4.9
2017,5,4,19,99.92,2.58,292.61,4.75
2017,5,4,20,99.97,2.44,299.27,4.18
2017,5,4,21,99.99,2.28,308.32,3.59
2017,5,4,22,99.97,2.03,316.25,3.04
2017,5,4,23,99.97,1.73,318.84,2.38
2017,5,5,0,99.97,1.31,319.36,1.69
2017,5,5,1,99.95,0.85,327.77,1.06
2017,5,5,2,99.95,0.47,343.66,0.57
2017,5,5,3,99.95,0.13,3.37,0.16
2017,5,5,4,99.96,0.26,142.43,0.31
2017,5,5,5,99.99,0.65,141.88,0.79
2017,5,5,6,100.02,1.18,133.39,1.35
2017,5,5,7,100.04,1.11,136.42,1.08
2017,5,5,8,100.04,0.84,201.31,1.07
2017,5,5,9,100.03,1.43,222.34,1.7
2017,5,5,10,100.02,1.85,227.91,2.13
2017,5,5,11,99.97,2.27,234.51,2.57
2017,5,5,12,99.93,2.8,243.08,3.14
2017,5,5,13,99.9,3.38,251.57,3.84
2017,5,5,14,99.88,4.03,258.71,4.71
2017,5,5,15,99.86,4.49,265.61,5.43
2017,5,5,16,99.85,4.38,270.82,5.44
2017,5,5,17,99.83,3.9,272.41,5.19
2017,5,5,18,99.83,2.76,270.49,4.74
2017,5,5,19,99.84,2.18,262.36,3.94
2017,5,5,20,99.87,1.98,242.33,3.09
2017,5,5,21,99.88,2.28,214.12,3.19
2017,5,5,22,99.85,2.75,195.86,3.88
2017,5,5,23,99.83,2.96,183.48,4.33
2017,5,6,0,99.8,3.11,175.09,4.6
2017,5,6,1,99.76,3.27,169.82,4.86
2017,5,6,2,99.73,3.36,168.06,5.04
2017,5,6,3,99.69,3.45,168.23,5.25
2017,5,6,4,99.67,3.5,170.62,5.39
2017,5,6,5,99.67,3.39,178.68,5.3
2017,5,6,6,99.69,3.85,188.39,4.67
2017,5,6,7,99.7,4.03,214.89,4.65
2017,5,6,8,99.73,4,240.03,4.71
2017,5,6,9,99.74,3.99,255.01,4.84
2017,5,6,10,99.75,4.12,266.95,5.07
2017,5,6,11,99.73,4.28,279.24,5.34
2017,5,6,12,99.71,4.55,290.49,5.72
2017,5,6,13,99.71,4.9,299.91,6.24
2017,5,6,14,99.69,5.46,307.38,6.98
2017,5,6,15,99.66,5.85,310.78,7.49
2017,5,6,16,99.65,6,312.68,7.67
2017,5,6,17,99.67,5.6,314.66,7.18
2017,5,6,18,99.69,3.71,318.33,5.65
2017,5,6,19,99.74,3.03,321.18,4.65
2017,5,6,20,99.79,2.82,327.89,4.05
2017,5,6,21,99.79,2.49,340.03,3.41
2017,5,6,22,99.76,2.07,348.69,2.73
2017,5,6,23,99.73,1.69,355.24,2.16
2017,5,7,0,99.71,1.45,1.86,1.82
2017,5,7,1,99.72,1.32,355.91,1.63
2017,5,7,2,99.74,1.39,344.72,1.71
2017,5,7,3,99.76,1.44,349.06,1.77
2017,5,7,4,99.77,1.47,15.07,1.83
2017,5,7,5,99.77,1.49,53.31,1.9
2017,5,7,6,99.79,1.7,90.79,2.01
2017,5,7,7,99.82,1.44,120.59,1.37
2017,5,7,8,99.81,1.3,178.97,1.37
2017,5,7,9,99.79,2.44,210.43,2.77
2017,5,7,10,99.74,3.54,213.02,4.31
2017,5,7,11,99.67,4.57,213.5,5.64
2017,5,7,12,99.61,5.72,214.36,6.98
2017,5,7,13,99.51,6.18,203.39,7.56
2017,5,7,14,99.44,6.66,199.9,8.28
2017,5,7,15,99.37,7.06,196.33,8.87
2017,5,7,16,99.3,7.49,192.11,9.42
2017,5,7,17,99.23,7.44,188.69,9.43
2017,5,7,18,99.16,6.47,182.7,8.87
2017,5,7,19,99.12,5.94,178.19,8.96
2017,5,7,20,99.13,5.55,184.19,8.31
2017,5,7,21,99.15,4.7,194.85,7.33
2017,5,7,22,99.15,4.32,208.6,6.9
2017,5,7,23,99.15,4.21,223.12,6.88
2017,5,8,0,99.14,3.77,227.02,6.06
2017,5,8,1,99.15,3.42,225.28,5.43
2017,5,8,2,99.17,3.12,219.51,4.77
2017,5,8,3,99.18,2.97,210.81,4.43
2017,5,8,4,99.25,3.45,210.16,5.28
2017,5,8,5,99.26,3.31,202.63,5.14
2017,5,8,6,99.25,3.58,189.3,4.62
2017,5,8,7,99.27,4.02,182.9,4.58
2017,5,8,8,99.28,4.45,182.72,5.44
2017,5,8,9,99.28,5.19,186.14,6.61
2017,5,8,10,99.25,5.6,190.93,7.17
2017,5,8,11,99.24,6.08,202.28,7.88
2017,5,8,12,99.23,7.12,209.6,9.15
2017,5,8,13,99.24,7.67,212.18,9.77
2017,5,8,14,99.25,7.63,213.85,9.75
2017,5,8,15,99.26,6.86,212.5,8.81
2017,5,8,16,99.27,5.72,212,7.43
2017,5,8,17,99.3,4.46,208.76,5.91
2017,5,8,18,99.31,2.84,193.04,4.63
2017,5,8,19,99.32,2.68,171.96,4.6
2017,5,8,20,99.32,2.92,157.54,4.74
2017,5,8,21,99.31,3.02,143.1,4.69
2017,5,8,22,99.26,3.09,129.77,4.74
2017,5,8,23,99.22,3.15,120.38,4.9
2017,5,9,0,99.18,3.25,115.03,5.09
2017,5,9,1,99.14,3.4,111.85,5.34
2017,5,9,2,99.08,3.58,109.11,5.72
2017,5,9,3,99.02,3.81,108.77,6.08
2017,5,9,4,98.96,3.95,110.73,6.2
2017,5,9,5,98.91,4.21,113.28,6.52
2017,5,9,6,98.88,4.84,118.68,5.97
2017,5,9,7,98.87,5.32,142.52,6.67
2017,5,9,8,98.84,7.3,170.64,9.58
2017,5,9,9,98.84,9.73,184.14,12.64
2017,5,9,10,98.82,11.15,190.05,14.22
2017,5,9,11,98.82,11.15,195.98,14.13
2017,5,9,12,98.82,10.36,201.77,13.15
2017,5,9,13,98.83,9.1,208.61,11.52
2017,5,9,14,98.86,7.84,216.49,9.94
2017,5,9,15,98.87,6.51,219.65,8.39
2017,5,9,16,98.87,5.39,216.34,7.12
2017,5,9,17,98.9,4.79,210.71,6.4
2017,5,9,18,98.92,3.58,202.15,5.87
2017,5,9,19,98.96,3.49,195.96,5.95
2017,5,9,20,99.03,3.58,194.79,5.93
2017,5,9,21,99.07,3.51,196.66,5.78
2017,5,9,22,99.08,3.38,198.02,5.55
2017,5,9,23,99.08,3.12,201.93,5.02
2017,5,10,0,99.09,2.61,205.34,4
2017,5,10,1,99.1,2.1,209.14,2.98
2017,5,10,2,99.15,1.56,215.84,2.06
2017,5,10,3,99.21,0.95,232.66,1.21
2017,5,10,4,99.27,0.48,282.23,0.62
2017,5,10,5,99.33,0.52,349.7,0.65
2017,5,10,6,99.39,0.7,12.18,0.88
2017,5,10,7,99.45,1.64,358.36,1.95
2017,5,10,8,99.5,1.78,340.53,1.99
2017,5,10,9,99.55,1.91,319.32,2.24
2017,5,10,10,99.58,2.27,307.03,2.77
2017,5,10,11,99.61,2.85,301.34,3.5
2017,5,10,12,99.62,3.26,299.27,4
2017,5,10,13,99.63,3.68,297.33,4.53
2017,5,10,14,99.65,4.02,297.31,4.98
2017,5,10,15,99.67,4.32,298.37,5.42
2017,5,10,16,99.68,4.36,301.95,5.51
2017,5,10,17,99.69,4.18,304.02,5.39
2017,5,10,18,99.71,3.41,303.22,5.09
2017,5,10,19,99.75,3.11,303.85,5
2017,5,10,20,99.81,3.12,309.31,4.87
2017,5,10,21,99.86,3.01,315.21,4.56
2017,5,10,22,99.88,2.83,321.96,4.19
2017,5,10,23,99.88,2.7,331.51,3.88
2017,5,11,0,99.88,2.71,341.3,3.75
2017,5,11,1,99.87,2.62,356.23,3.55
2017,5,11,2,99.88,2.6,10.4,3.51
2017,5,11,3,99.91,2.6,18.6,3.53
2017,5,11,4,99.95,2.58,21.83,3.52
2017,5,11,5,100.02,2.48,19.92,3.57
2017,5,11,6,100.1,2.98,16.92,3.37
2017,5,11,7,100.15,3.36,12.77,3.85
2017,5,11,8,100.16,4.01,12.25,4.62
2017,5,11,9,100.18,3.75,6.58,4.36
2017,5,11,10,100.18,3.18,357.19,3.89
2017,5,11,11,100.18,3.1,339.78,3.81
2017,5,11,12,100.19,3.58,324.68,4.36
2017,5,11,13,100.19,3.97,319.15,4.87
2017,5,11,14,100.16,4.09,316.86,5.05
2017,5,11,15,100.15,4.13,313.77,5.14
2017,5,11,16,100.18,4.18,310.83,5.29
2017,5,11,17,100.23,4.15,306.65,5.52
2017,5,11,18,100.25,3.41,303.33,5.45
2017,5,11,19,100.29,3.11,308.37,5.14
2017,5,11,20,100.32,2.72,315.81,4.2
2017,5,11,21,100.32,2.05,321.34,2.8
2017,5,11,22,100.27,1.32,337.82,1.68
2017,5,11,23,100.26,1.17,346.89,1.45
2017,5,12,0,100.23,1.06,358.74,1.32
2017,5,12,1,100.2,0.87,26.8,1.09
2017,5,12,2,100.2,0.68,33.33,0.87
2017,5,12,3,100.2,0.66,24.44,0.82
2017,5,12,4,100.23,0.64,39.09,0.8
2017,5,12,5,100.25,1.06,92.97,1.35
2017,5,12,6,100.28,1.77,118.27,2.1
2017,5,12,7,100.31,1.75,135,1.79
2017,5,12,8,100.35,1.26,199.11,1.36
2017,5,12,9,100.4,2.44,251.1,3.03
2017,5,12,10,100.37,2.54,246.66,3.18
2017,5,12,11,100.25,2.08,190.38,2.58
2017,5,12,12,100.15,2.92,165.3,3.61
2017,5,12,13,100.14,3.14,203.76,3.78
2017,5,12,14,100.13,4.18,226.74,5.12
2017,5,12,15,100.12,4.72,226.61,5.96
2017,5,12,16,100.07,4.53,213.61,5.88
2017,5,12,17,100.02,4.07,201.39,5.64
2017,5,12,18,100,3.1,195.37,5.48
2017,5,12,19,100.01,3.24,191.42,5.8
2017,5,12,20,100.07,3.76,189.7,6.22
2017,5,12,21,100.09,4.05,184.75,6.36
2017,5,12,22,100.07,4.17,178.6,6.46
2017,5,12,23,100.05,4.22,174.15,6.54
2017,5,13,0,100.03,4.24,172.91,6.59
2017,5,13,1,99.99,4.25,168.21,6.59
2017,5,13,2,99.93,4.2,161.36,6.56
2017,5,13,3,99.89,4.21,157.39,6.56
2017,5,13,4,99.87,4.26,157.24,6.64
2017,5,13,5,99.87,4.23,158.69,6.57
2017,5,13,6,99.88,4.74,159.86,6.36
2017,5,13,7,99.89,4.96,161.37,5.92
2017,5,13,8,99.86,4.8,169.59,6.2
2017,5,13,9,99.84,5.13,190.09,6.87
2017,5,13,10,99.84,5.3,202.52,6.93
2017,5,13,11,99.82,5.72,207.16,7.39
2017,5,13,12,99.81,5.82,212.22,7.52
2017,5,13,13,99.78,6.04,212.85,7.87
2017,5,13,14,99.75,6.13,212.82,8.05
2017,5,13,15,99.72,5.87,211.45,7.77
2017,5,13,16,99.72,5.33,210.85,7.13
2017,5,13,17,99.73,4.78,206.73,6.65
2017,5,13,18,99.7,4.11,187.42,6.77
2017,5,13,19,99.63,3.99,164.22,6.7
2017,5,13,20,99.67,3.31,159,5.8
2017,5,13,21,99.71,3.65,167.9,6.06
2017,5,13,22,99.7,3.76,169.34,6.05
2017,5,13,23,99.69,3.36,168.06,5.57
2017,5,14,0,99.66,3.11,166.49,5.35
2017,5,14,1,99.62,2.99,166.55,5.13
2017,5,14,2,99.6,2.77,171.07,4.65
2017,5,14,3,99.6,2.41,178.7,3.97
2017,5,14,4,99.62,2.07,186.08,3.17
2017,5,14,5,99.67,1.75,206.22,2.47
2017,5,14,6,99.72,1.5,237.3,1.89
2017,5,14,7,99.76,1.27,272.12,1.49
2017,5,14,8,99.79,1.52,308.75,1.82
2017,5,14,9,99.81,2.02,312.65,2.37
2017,5,14,10,99.8,2.81,305.72,3.34
2017,5,14,11,99.81,3.74,304.35,4.5
2017,5,14,12,99.82,4.47,305.11,5.48
2017,5,14,13,99.83,5,306.1,6.22
2017,5,14,14,99.83,5.31,307.65,6.7
2017,5,14,15,99.83,5.52,310.81,7.1
2017,5,14,16,99.85,5.62,315.73,7.43
2017,5,14,17,99.85,5.35,320.1,7.36
2017,5,14,18,99.88,4.26,322.67,7.14
2017,5,14,19,99.93,3.74,333.33,7.19
2017,5,14,20,99.99,3.68,348.62,7.04
2017,5,14,21,100.05,3.57,0.38,6.78
2017,5,14,22,100.06,3.44,9.93,6.39
2017,5,14,23,100.09,3.15,14.93,5.77
2017,5,15,0,100.09,3.02,15.76,5.19
2017,5,15,1,100.08,3.04,14.89,4.98
2017,5,15,2,100.09,3.06,15.38,4.96
2017,5,15,3,100.11,3.23,19.22,5.25
2017,5,15,4,100.12,3.42,25.69,5.44
2017,5,15,5,100.17,3.23,27.06,5.08
2017,5,15,6,100.24,3.9,26.15,4.57
2017,5,15,7,100.29,4.7,32.58,5.79
2017,5,15,8,100.32,5.15,35.38,6.58
2017,5,15,9,100.35,4.9,26.32,6.38
2017,5,15,10,100.36,4.86,15.67,6.31
2017,5,15,11,100.33,5.08,11,6.55
2017,5,15,12,100.3,5.27,9.04,6.8
2017,5,15,13,100.26,5.5,8.25,7.1
2017,5,15,14,100.22,5.83,8.33,7.55
2017,5,15,15,100.23,6.23,8.87,8.16
2017,5,15,16,100.24,6.6,13,8.76
2017,5,15,17,100.26,6.94,19.25,9.31
2017,5,15,18,100.29,6.52,21.37,9.06
2017,5,15,19,100.35,5.99,22.05,8.91
2017,5,15,20,100.43,6.64,24.61,9.18
2017,5,15,21,100.44,6.99,27.65,9.09
2017,5,15,22,100.42,6.55,29.1,8.45
2017,5,15,23,100.39,5.97,28.61,7.86
2017,5,16,0,100.37,5.63,27.95,7.54
2017,5,16,1,100.33,5.39,29.5,7.38
2017,5,16,2,100.28,5.39,30.28,7.2
2017,5,16,3,100.26,4.8,25.44,6.89
2017,5,16,4,100.25,4.85,23.43,7.16
2017,5,16,5,100.23,5.41,26.49,7.27
2017,5,16,6,100.26,6.01,28.9,6.96
2017,5,16,7,100.29,6.7,37.61,7.85
2017,5,16,8,100.28,7.15,42.03,8.49
2017,5,16,9,100.25,7.32,42.06,8.85
2017,5,16,10,100.2,6.98,41.73,8.66
2017,5,16,11,100.15,6.47,41.28,8.3
2017,5,16,12,100.09,5.64,39.49,7.47
2017,5,16,13,100.02,5.1,36.54,6.77
2017,5,16,14,99.93,4.96,32.39,6.48
2017,5,16,15,99.85,4.95,26.93,6.36
2017,5,16,16,99.8,5.24,17.52,6.74
2017,5,16,17,99.78,5.68,10.3,7.98
2017,5,16,18,99.8,6.35,14.46,9.07
2017,5,16,19,99.83,6.83,19.93,9.48
2017,5,16,20,99.86,6.94,24.55,9.09
2017,5,16,21,99.83,6.55,31.24,8.54
2017,5,16,22,99.78,5.5,37.73,7.39
2017,5,16,23,99.74,4.75,45.93,6.74
2017,5,17,0,99.65,4.94,56.54,7.14
2017,5,17,1,99.59,4.48,60.75,6.58
2017,5,17,2,99.55,3.75,61.08,5.39
2017,5,17,3,99.54,3.11,63.31,4.43
2017,5,17,4,99.56,3.09,64.54,4.31
2017,5,17,5,99.56,3.62,64.43,5.12
2017,5,17,6,99.58,3.88,67,4.68
2017,5,17,7,99.59,3.88,67.15,4.24
2017,5,17,8,99.61,3.36,80.49,3.67
2017,5,17,9,99.62,2.87,96.1,3.33
2017,5,17,10,99.61,2.47,115.1,3.16
2017,5,17,11,99.61,1.88,130.11,2.58
2017,5,17,12,99.57,1.17,142.06,1.78
2017,5,17,13,99.53,1.08,190.01,1.59
2017,5,17,14,99.5,1.78,225.18,2.21
2017,5,17,15,99.49,2.26,240.6,2.72
2017,5,17,16,99.5,2.35,248.98,2.87
2017,5,17,17,99.5,2.14,254.74,2.71
